problem_id,goal,task_success,task_plan,task_plan_success_prefix
train_90,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(move-to t6 t3)\n(cook_2 t3 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, cook_2","move-to, pick-up, move-to"
train_90,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(move-to t6 t3)\n(cook-potato_2 t3 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, cook-potato_2","move-to, pick-up, move-to"
train_90,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(move-to t6 t3)\n(craft-potato2_0 t3 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, craft-potato2_0","move-to, pick-up, move-to"
train_90,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(move-to t6 t1)\n(pick-up i2 o8 t1)\n(move-to t1 t3)\n(cook_1 t3 o7 i1 o18 i2 o8 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, cook_1","move-to, pick-up, move-to, pick-up, move-to"
train_90,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(move-to t6 t3)\n(cook_0 t3 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, cook_0","move-to, pick-up, move-to"
train_90,"('(:goal\n\t(and \n\t\t)\n)', '')",False,,
train_91,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Paper))))\n)', '(move-to t1 t4)\n(pick-up i1 o21 t4)\n(move-to t4 t14)\n(craft-paper_1 t14 o1 i1 o21 i1 o21 i2 o22)')",True,"move-to, pick-up, move-to, craft-paper_1","move-to, pick-up, move-to, craft-paper_1"
train_92,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Paper))))\n)', '(move-to t1 t3)\n(pick-up i1 o21 t3)\n(move-to t3 t15)\n(craft-paper_1 t15 o1 i1 o21 i1 o21 i2 o22)')",True,"move-to, pick-up, move-to, craft-paper_1","move-to, pick-up, move-to, craft-paper_1"
train_93,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t4)\n(pick-up i2 o15 t4)\n(move-to t4 t8)\n(craft-bowl_2 t8 o1 i1 o8 i2 o15 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_2","move-to, pick-up, move-to, pick-up, move-to"
train_93,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t9)\n(pick-up i2 o10 t9)\n(move-to t9 t8)\n(craft-bowl1_2 t8 o1 i1 o8 i2 o10 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl1_2","move-to, pick-up, move-to, pick-up, move-to"
train_93,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t4)\n(pick-up i1 o9 t4)\n(move-to t4 t9)\n(pick-up i2 o10 t9)\n(move-to t9 t8)\n(craft-bowl_1 t8 o1 i1 o9 i2 o10 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_1","move-to, pick-up, move-to, pick-up, move-to"
train_93,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t9)\n(pick-up i1 o10 t9)\n(move-to t9 t14)\n(pick-up i2 o8 t14)\n(move-to t14 t8)\n(craft-bowl1_2 t8 o1 i1 o10 i2 o8 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl1_2","move-to, pick-up, move-to, pick-up, move-to"
train_93,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t8)\n(craft-bowl1_1 t8 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-bowl1_1","move-to, pick-up, move-to"
train_94,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t5)\n(pick-up i2 o17 t5)\n(move-to t5 t12)\n(craft-bed_0 t12 o5 i1 o8 i2 o17 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_0","move-to, pick-up, move-to, pick-up, move-to"
train_94,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t13)\n(pick-up i1 o9 t13)\n(move-to t13 t5)\n(pick-up i2 o17 t5)\n(move-to t5 t14)\n(craft-bed_1 t14 o1 i1 o9 i2 o17 i3 o22)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_1","move-to, pick-up, move-to, pick-up, move-to, craft-bed_1"
train_95,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t12)\n(pick-up i1 o8 t12)\n(move-to t12 t15)\n(craft-stick_1 t15 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_1","move-to, pick-up, move-to"
train_95,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t12)\n(pick-up i1 o8 t12)\n(move-to t12 t15)\n(craft-stick_0 t15 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_0","move-to, pick-up, move-to"
train_95,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t12)\n(pick-up i1 o8 t12)\n(move-to t12 t15)\n(craft-stick1_2 t15 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_2","move-to, pick-up, move-to"
train_96,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t12)\n(pick-up i1 o8 t12)\n(move-to t12 t1)\n(craft-bowl1_0 t1 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-bowl1_0","move-to, pick-up, move-to"
train_96,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t12)\n(pick-up i1 o8 t12)\n(move-to t12 t5)\n(pick-up i2 o16 t5)\n(move-to t5 t1)\n(craft-bowl_1 t1 o1 i1 o8 i2 o16 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_1","move-to, pick-up, move-to, pick-up, move-to"
train_96,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t12)\n(pick-up i1 o8 t12)\n(move-to t12 t15)\n(pick-up i2 o15 t15)\n(move-to t15 t1)\n(craft-bowl_2 t1 o1 i1 o8 i2 o15 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_2","move-to, pick-up, move-to, pick-up, move-to"
train_96,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t6)\n(pick-up i1 o10 t6)\n(move-to t6 t12)\n(pick-up i2 o8 t12)\n(move-to t12 t1)\n(craft-bowl_2 t1 o1 i1 o10 i2 o8 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_2","move-to, pick-up, move-to, pick-up, move-to"
train_96,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t10)\n(pick-up i1 o9 t10)\n(move-to t10 t6)\n(pick-up i2 o10 t6)\n(move-to t6 t1)\n(craft-bowl_1 t1 o1 i1 o9 i2 o10 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_1","move-to, pick-up, move-to, pick-up, move-to"
train_97,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t11)\n(pick-up i1 o8 t11)\n(move-to t11 t5)\n(craft-stick_1 t5 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_1","move-to, pick-up, move-to"
train_97,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t11)\n(pick-up i1 o8 t11)\n(move-to t11 t5)\n(craft-stick1_0 t5 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_0","move-to, pick-up, move-to"
train_97,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t11)\n(pick-up i1 o8 t11)\n(move-to t11 t5)\n(craft-stick1_1 t5 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_1","move-to, pick-up, move-to"
train_98,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t11)\n(pick-up i1 o18 t11)\n(move-to t11 t6)\n(craft-cooked-potato_2 t6 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, craft-cooked-potato_2","move-to, pick-up, move-to"
train_98,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t11)\n(pick-up i1 o18 t11)\n(move-to t11 t6)\n(cook-potato_0 t6 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, cook-potato_0","move-to, pick-up, move-to"
train_98,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t11)\n(pick-up i1 o18 t11)\n(move-to t11 t6)\n(cook_0 t6 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, cook_0","move-to, pick-up, move-to"
train_98,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t11)\n(pick-up i1 o18 t11)\n(move-to t11 t15)\n(pick-up i2 o8 t15)\n(move-to t15 t6)\n(cook_1 t6 o7 i1 o18 i2 o8 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, cook_1","move-to, pick-up, move-to, pick-up, move-to"
train_99,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(pick-up i2 o20 t6)\n(move-to t6 t5)\n(craft-potato2_1 t5 o7 i1 o18 i2 o20 i3 o22)')",False,"move-to, pick-up, pick-up, move-to, craft-potato2_1","move-to, pick-up, pick-up, move-to"
train_99,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(pick-up i2 o20 t6)\n(move-to t6 t5)\n(craft-potato2_0 t5 o7 i1 o18 i2 o20 i3 o22)')",False,"move-to, pick-up, pick-up, move-to, craft-potato2_0","move-to, pick-up, pick-up, move-to"
train_99,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o CookedPotato))))\n)', '(move-to t1 t6)\n(pick-up i1 o18 t6)\n(move-to t6 t5)\n(cook_0 t5 o7 i1 o18 i2 o22)')",False,"move-to, pick-up, move-to, cook_0","move-to, pick-up, move-to"
