problem_id,attempt_id,minimum_n_operators,goal,success,plan,sampled_operators
train_99,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t6)
(pick-up i1 o18 t6)
(move-to t6 t5)
(cook_0 t5 o7 i1 o18 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_99,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t6)
(pick-up i1 o18 t6)
(move-to t6 t5)
(cook_0 t5 o7 i1 o18 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_0,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_7,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o1 - object)
(exists (?o2 - object)
(and 
		(inventory-holding ?i ?o1)
		(inventory-holding ?i ?o2)
		(object-of-type ?o1 Beetroot)
		(object-of-type ?o2 Bowl)))))
)",False,,[]
train_8,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_9,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_12,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_15,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_19,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_21,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_25,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t7)
(cook_0 t7 o7 i1 o18 i2 o22)",[]
train_26,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(pick-up i1 o18 t1)
(move-to t1 t13)
(cook_0 t13 o7 i1 o18 i2 o22)",[]
train_28,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t11)
(pick-up i1 o18 t11)
(move-to t11 t6)
(cook_0 t6 o7 i1 o18 i2 o22)",[]
train_30,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t7)
(pick-up i1 o18 t7)
(move-to t7 t12)
(cook_0 t12 o7 i1 o18 i2 o22)",[]
train_32,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_35,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_36,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_37,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_38,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_40,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_43,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o1 - object)
(exists (?o2 - object)
(exists (?o3 - object)
(exists (?o4 - object)
(and 
		(inventory-holding ?i ?o1)
		(inventory-holding ?i ?o2)
		(inventory-holding ?i ?o3)
		(inventory-holding ?i ?o4)
		(object-of-type ?o1 Beetroot)
		(object-of-type ?o2 Beetroot)
		(object-of-type ?o3 Beetroot)
		(object-of-type ?o4 Bowl)))))))
)",False,,[]
train_44,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_46,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_48,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_52,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_59,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t12)
(pick-up i1 o18 t12)
(move-to t12 t13)
(cook_0 t13 o7 i1 o18 i2 o22)",[]
train_63,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t13)
(cook_0 t13 o7 i1 o18 i2 o22)",[]
train_65,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_67,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_69,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_70,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_75,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_78,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_81,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,[]
train_84,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_85,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_88,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,[]
train_89,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_90,0,10,"(:goal
	(and 
		)
)",True,,[]
train_93,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_95,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_96,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,[]
train_97,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,[]
train_98,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t11)
(pick-up i1 o18 t11)
(move-to t11 t6)
(cook_0 t6 o7 i1 o18 i2 o22)",[]
train_99,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t6)
(pick-up i1 o18 t6)
(move-to t6 t5)
(cook_0 t5 o7 i1 o18 i2 o22)",[]
